Documents ID;Automaton Time (µs);Automaton Memory;Result
recursiveList.json-invalid-1121.json;39;0;false
recursiveList.json-invalid-1122.json;77;0;false
recursiveList.json-invalid-1123.json;275;0;true
recursiveList.json-invalid-1124.json;72;0;false
recursiveList.json-invalid-1125.json;141;0;true
recursiveList.json-invalid-1126.json;119;0;true
recursiveList.json-invalid-1127.json;90;0;true
recursiveList.json-invalid-1128.json;71;0;true
recursiveList.json-invalid-1129.json;65;0;true
recursiveList.json-invalid-113.json;28;0;false
recursiveList.json-invalid-1130.json;74;0;true
recursiveList.json-invalid-1131.json;66;0;false
recursiveList.json-invalid-1132.json;59;0;false
recursiveList.json-invalid-1133.json;55;0;true
recursiveList.json-invalid-1134.json;27;0;false
recursiveList.json-invalid-1135.json;49;0;false
recursiveList.json-invalid-1136.json;73;0;false
recursiveList.json-invalid-1137.json;48;0;false
recursiveList.json-invalid-1138.json;43;0;true
recursiveList.json-invalid-1139.json;23;0;false
recursiveList.json-invalid-114.json;116;39;true
recursiveList.json-invalid-1140.json;425;0;true
recursiveList.json-invalid-1141.json;64;0;true
recursiveList.json-invalid-1142.json;37;0;false
recursiveList.json-invalid-1143.json;61;0;false
recursiveList.json-invalid-1144.json;67;0;false
recursiveList.json-invalid-1145.json;69;0;false
recursiveList.json-invalid-1146.json;55;0;false
recursiveList.json-invalid-1147.json;49;0;false
recursiveList.json-invalid-1148.json;54;0;false
recursiveList.json-invalid-1149.json;75;0;true
recursiveList.json-invalid-115.json;91;0;true
recursiveList.json-invalid-1150.json;48;0;false
recursiveList.json-invalid-1151.json;33;0;false
recursiveList.json-invalid-1152.json;47;0;false
recursiveList.json-invalid-1153.json;57;0;false
recursiveList.json-invalid-1154.json;78;0;true
recursiveList.json-invalid-1155.json;54;0;false
recursiveList.json-invalid-1156.json;40;0;false
recursiveList.json-invalid-1157.json;78;0;false
recursiveList.json-invalid-1158.json;59;0;false
recursiveList.json-invalid-1159.json;34;0;false
recursiveList.json-invalid-116.json;73;0;true
recursiveList.json-invalid-1160.json;87;0;true
recursiveList.json-invalid-1161.json;71;0;true
recursiveList.json-invalid-1162.json;52;0;false
recursiveList.json-invalid-1163.json;52;0;false
recursiveList.json-invalid-1164.json;61;0;false
recursiveList.json-invalid-1165.json;111;0;true
recursiveList.json-invalid-1166.json;34;0;false
recursiveList.json-invalid-1167.json;83;0;true
recursiveList.json-invalid-1168.json;135;0;true
recursiveList.json-invalid-1169.json;96;0;false
recursiveList.json-invalid-117.json;68;0;false
recursiveList.json-invalid-1170.json;88;0;true
